,0
2870,https://www.sec.gov/Archives/edgar/data/1024965
2871,https://www.sec.gov/Archives/edgar/data/1272952
2872,https://www.sec.gov/Archives/edgar/data/1085550
2873,https://www.sec.gov/Archives/edgar/data/1257397
2874,https://www.sec.gov/Archives/edgar/data/1210679
2875,https://www.sec.gov/Archives/edgar/data/1035870
2876,https://www.sec.gov/Archives/edgar/data/1021593
2877,https://www.sec.gov/Archives/edgar/data/1266020
2878,https://www.sec.gov/Archives/edgar/data/1111473
2879,https://www.sec.gov/Archives/edgar/data/1199132
2880,https://www.sec.gov/Archives/edgar/data/1303883
2881,https://www.sec.gov/Archives/edgar/data/83246
2882,https://www.sec.gov/Archives/edgar/data/816284
2883,https://www.sec.gov/Archives/edgar/data/1128546
2884,https://www.sec.gov/Archives/edgar/data/1287646
2885,https://www.sec.gov/Archives/edgar/data/1188423
2886,https://www.sec.gov/Archives/edgar/data/1204981
2887,https://www.sec.gov/Archives/edgar/data/97517
2888,https://www.sec.gov/Archives/edgar/data/826473
2889,https://www.sec.gov/Archives/edgar/data/1083236
2890,https://www.sec.gov/Archives/edgar/data/1191813
2891,https://www.sec.gov/Archives/edgar/data/1177528
2892,https://www.sec.gov/Archives/edgar/data/1140109
2893,https://www.sec.gov/Archives/edgar/data/1230163
2894,https://www.sec.gov/Archives/edgar/data/1174382
2895,https://www.sec.gov/Archives/edgar/data/1241671
2896,https://www.sec.gov/Archives/edgar/data/703704
2897,https://www.sec.gov/Archives/edgar/data/1019000
2898,https://www.sec.gov/Archives/edgar/data/812051
2899,https://www.sec.gov/Archives/edgar/data/815278
2900,https://www.sec.gov/Archives/edgar/data/1034383
2901,https://www.sec.gov/Archives/edgar/data/839439
2902,https://www.sec.gov/Archives/edgar/data/1286393
2903,https://www.sec.gov/Archives/edgar/data/922237
2904,https://www.sec.gov/Archives/edgar/data/1212929
2905,https://www.sec.gov/Archives/edgar/data/1188404
2906,https://www.sec.gov/Archives/edgar/data/1163403
2907,https://www.sec.gov/Archives/edgar/data/1303523
2908,https://www.sec.gov/Archives/edgar/data/41719
2909,https://www.sec.gov/Archives/edgar/data/1203667
2910,https://www.sec.gov/Archives/edgar/data/1185300
2911,https://www.sec.gov/Archives/edgar/data/1192422
2912,https://www.sec.gov/Archives/edgar/data/1221368
2913,https://www.sec.gov/Archives/edgar/data/1220621
2914,https://www.sec.gov/Archives/edgar/data/1301118
2915,https://www.sec.gov/Archives/edgar/data/909427
2916,https://www.sec.gov/Archives/edgar/data/1068872
2917,https://www.sec.gov/Archives/edgar/data/1089876
2918,https://www.sec.gov/Archives/edgar/data/1060426
2919,https://www.sec.gov/Archives/edgar/data/1294433
2920,https://www.sec.gov/Archives/edgar/data/1215613
2921,https://www.sec.gov/Archives/edgar/data/1145703
2922,https://www.sec.gov/Archives/edgar/data/1225127
2923,https://www.sec.gov/Archives/edgar/data/1235451
2924,https://www.sec.gov/Archives/edgar/data/1302633
2925,https://www.sec.gov/Archives/edgar/data/939492
2926,https://www.sec.gov/Archives/edgar/data/1105200
2927,https://www.sec.gov/Archives/edgar/data/897191
2928,https://www.sec.gov/Archives/edgar/data/921770
2929,https://www.sec.gov/Archives/edgar/data/1159288
2930,https://www.sec.gov/Archives/edgar/data/1123496
2931,https://www.sec.gov/Archives/edgar/data/1141651
2932,https://www.sec.gov/Archives/edgar/data/1118348
2933,https://www.sec.gov/Archives/edgar/data/1299110
2934,https://www.sec.gov/Archives/edgar/data/1030672
2935,https://www.sec.gov/Archives/edgar/data/1067442
2936,https://www.sec.gov/Archives/edgar/data/1302184
2937,https://www.sec.gov/Archives/edgar/data/15393
2938,https://www.sec.gov/Archives/edgar/data/1206408
2939,https://www.sec.gov/Archives/edgar/data/1128482
2940,https://www.sec.gov/Archives/edgar/data/946529
2941,https://www.sec.gov/Archives/edgar/data/1301393
2942,https://www.sec.gov/Archives/edgar/data/1297821
2943,https://www.sec.gov/Archives/edgar/data/1269808
2944,https://www.sec.gov/Archives/edgar/data/1303348
2945,https://www.sec.gov/Archives/edgar/data/1300238
2946,https://www.sec.gov/Archives/edgar/data/1296583
2947,https://www.sec.gov/Archives/edgar/data/1225985
2948,https://www.sec.gov/Archives/edgar/data/1189172
2949,https://www.sec.gov/Archives/edgar/data/1300256
2950,https://www.sec.gov/Archives/edgar/data/879911
2951,https://www.sec.gov/Archives/edgar/data/823483
2952,https://www.sec.gov/Archives/edgar/data/762163
2953,https://www.sec.gov/Archives/edgar/data/1245191
2954,https://www.sec.gov/Archives/edgar/data/1157564
2955,https://www.sec.gov/Archives/edgar/data/352960
2956,https://www.sec.gov/Archives/edgar/data/1016837
2957,https://www.sec.gov/Archives/edgar/data/912785
2958,https://www.sec.gov/Archives/edgar/data/1053113
2959,https://www.sec.gov/Archives/edgar/data/1160168
2960,https://www.sec.gov/Archives/edgar/data/1230880
2961,https://www.sec.gov/Archives/edgar/data/1299525
2962,https://www.sec.gov/Archives/edgar/data/50277
2963,https://www.sec.gov/Archives/edgar/data/1299593
2964,https://www.sec.gov/Archives/edgar/data/1232413
2965,https://www.sec.gov/Archives/edgar/data/1299502
2966,https://www.sec.gov/Archives/edgar/data/1188982
2967,https://www.sec.gov/Archives/edgar/data/1204358
2968,https://www.sec.gov/Archives/edgar/data/1228805
2969,https://www.sec.gov/Archives/edgar/data/1216030
2970,https://www.sec.gov/Archives/edgar/data/1294503
2971,https://www.sec.gov/Archives/edgar/data/1227156
2972,https://www.sec.gov/Archives/edgar/data/1213693
2973,https://www.sec.gov/Archives/edgar/data/1263402
2974,https://www.sec.gov/Archives/edgar/data/1238103
2975,https://www.sec.gov/Archives/edgar/data/1275178
2976,https://www.sec.gov/Archives/edgar/data/759814
2977,https://www.sec.gov/Archives/edgar/data/1195963
2978,https://www.sec.gov/Archives/edgar/data/1271075
2979,https://www.sec.gov/Archives/edgar/data/1166760
2980,https://www.sec.gov/Archives/edgar/data/1003929
2981,https://www.sec.gov/Archives/edgar/data/1233262
2982,https://www.sec.gov/Archives/edgar/data/1300255
2983,https://www.sec.gov/Archives/edgar/data/1009009
2984,https://www.sec.gov/Archives/edgar/data/1258713
2985,https://www.sec.gov/Archives/edgar/data/1228368
2986,https://www.sec.gov/Archives/edgar/data/1195065
2987,https://www.sec.gov/Archives/edgar/data/97210
2988,https://www.sec.gov/Archives/edgar/data/1242495
2989,https://www.sec.gov/Archives/edgar/data/1200584
2990,https://www.sec.gov/Archives/edgar/data/1297000
2991,https://www.sec.gov/Archives/edgar/data/1164554
2992,https://www.sec.gov/Archives/edgar/data/1139032
2993,https://www.sec.gov/Archives/edgar/data/1224829
2994,https://www.sec.gov/Archives/edgar/data/1286560
2995,https://www.sec.gov/Archives/edgar/data/1237043
2996,https://www.sec.gov/Archives/edgar/data/1092858
2997,https://www.sec.gov/Archives/edgar/data/1123329
2998,https://www.sec.gov/Archives/edgar/data/1177544
2999,https://www.sec.gov/Archives/edgar/data/1298006
3000,https://www.sec.gov/Archives/edgar/data/1032024
3001,https://www.sec.gov/Archives/edgar/data/1290892
3002,https://www.sec.gov/Archives/edgar/data/1202106
3003,https://www.sec.gov/Archives/edgar/data/1293944
3004,https://www.sec.gov/Archives/edgar/data/910606
3005,https://www.sec.gov/Archives/edgar/data/803352
3006,https://www.sec.gov/Archives/edgar/data/103361
3007,https://www.sec.gov/Archives/edgar/data/938666
3008,https://www.sec.gov/Archives/edgar/data/940659
3009,https://www.sec.gov/Archives/edgar/data/1280782
3010,https://www.sec.gov/Archives/edgar/data/1303518
3011,https://www.sec.gov/Archives/edgar/data/936446
3012,https://www.sec.gov/Archives/edgar/data/723612
3013,https://www.sec.gov/Archives/edgar/data/1223543
3014,https://www.sec.gov/Archives/edgar/data/355429
3015,https://www.sec.gov/Archives/edgar/data/1266227
3016,https://www.sec.gov/Archives/edgar/data/1222265
3017,https://www.sec.gov/Archives/edgar/data/1064539
3018,https://www.sec.gov/Archives/edgar/data/1243331
3019,https://www.sec.gov/Archives/edgar/data/1212804
3020,https://www.sec.gov/Archives/edgar/data/1264994
3021,https://www.sec.gov/Archives/edgar/data/1301395
3022,https://www.sec.gov/Archives/edgar/data/894135
3023,https://www.sec.gov/Archives/edgar/data/1209466
3024,https://www.sec.gov/Archives/edgar/data/833054
3025,https://www.sec.gov/Archives/edgar/data/1162661
3026,https://www.sec.gov/Archives/edgar/data/707549
3027,https://www.sec.gov/Archives/edgar/data/1274497
3028,https://www.sec.gov/Archives/edgar/data/899646
3029,https://www.sec.gov/Archives/edgar/data/1236566
3030,https://www.sec.gov/Archives/edgar/data/1096637
3031,https://www.sec.gov/Archives/edgar/data/940713
3032,https://www.sec.gov/Archives/edgar/data/1236157
3033,https://www.sec.gov/Archives/edgar/data/1228374
3034,https://www.sec.gov/Archives/edgar/data/1021991
3035,https://www.sec.gov/Archives/edgar/data/1271985
3036,https://www.sec.gov/Archives/edgar/data/1077824
3037,https://www.sec.gov/Archives/edgar/data/1233974
3038,https://www.sec.gov/Archives/edgar/data/1218056
3039,https://www.sec.gov/Archives/edgar/data/1298378
3040,https://www.sec.gov/Archives/edgar/data/1211462
3041,https://www.sec.gov/Archives/edgar/data/1298531
3042,https://www.sec.gov/Archives/edgar/data/1180048
3043,https://www.sec.gov/Archives/edgar/data/1302723
3044,https://www.sec.gov/Archives/edgar/data/1205212
3045,https://www.sec.gov/Archives/edgar/data/912960
3046,https://www.sec.gov/Archives/edgar/data/1299645
3047,https://www.sec.gov/Archives/edgar/data/1272250
3048,https://www.sec.gov/Archives/edgar/data/1132716
3049,https://www.sec.gov/Archives/edgar/data/1293477
3050,https://www.sec.gov/Archives/edgar/data/310012
3051,https://www.sec.gov/Archives/edgar/data/1142462
3052,https://www.sec.gov/Archives/edgar/data/1209218
3053,https://www.sec.gov/Archives/edgar/data/1210536
3054,https://www.sec.gov/Archives/edgar/data/1200479
3055,https://www.sec.gov/Archives/edgar/data/1208343
3056,https://www.sec.gov/Archives/edgar/data/1232888
3057,https://www.sec.gov/Archives/edgar/data/1098137
3058,https://www.sec.gov/Archives/edgar/data/811532
3059,https://www.sec.gov/Archives/edgar/data/925259
3060,https://www.sec.gov/Archives/edgar/data/1137774
3061,https://www.sec.gov/Archives/edgar/data/923854
3062,https://www.sec.gov/Archives/edgar/data/1201852
3063,https://www.sec.gov/Archives/edgar/data/1094670
3064,https://www.sec.gov/Archives/edgar/data/1302488
3065,https://www.sec.gov/Archives/edgar/data/1247862
3066,https://www.sec.gov/Archives/edgar/data/1294989
3067,https://www.sec.gov/Archives/edgar/data/1263435
3068,https://www.sec.gov/Archives/edgar/data/764241
3069,https://www.sec.gov/Archives/edgar/data/1180372
3070,https://www.sec.gov/Archives/edgar/data/1297853
3071,https://www.sec.gov/Archives/edgar/data/1176991
3072,https://www.sec.gov/Archives/edgar/data/1003797
3073,https://www.sec.gov/Archives/edgar/data/822632
3074,https://www.sec.gov/Archives/edgar/data/1295919
3075,https://www.sec.gov/Archives/edgar/data/1227113
3076,https://www.sec.gov/Archives/edgar/data/1246062
3077,https://www.sec.gov/Archives/edgar/data/897378
3078,https://www.sec.gov/Archives/edgar/data/925583
3079,https://www.sec.gov/Archives/edgar/data/1064175
3080,https://www.sec.gov/Archives/edgar/data/1225948
3081,https://www.sec.gov/Archives/edgar/data/1239924
3082,https://www.sec.gov/Archives/edgar/data/1012019
3083,https://www.sec.gov/Archives/edgar/data/1144879
3084,https://www.sec.gov/Archives/edgar/data/1141788
3085,https://www.sec.gov/Archives/edgar/data/1103614
3086,https://www.sec.gov/Archives/edgar/data/1294389
3087,https://www.sec.gov/Archives/edgar/data/1096198
3088,https://www.sec.gov/Archives/edgar/data/1011696
3089,https://www.sec.gov/Archives/edgar/data/854092
3090,https://www.sec.gov/Archives/edgar/data/1293742
3091,https://www.sec.gov/Archives/edgar/data/1274738
3092,https://www.sec.gov/Archives/edgar/data/1252508
3093,https://www.sec.gov/Archives/edgar/data/1220865
3094,https://www.sec.gov/Archives/edgar/data/1185746
3095,https://www.sec.gov/Archives/edgar/data/810765
3096,https://www.sec.gov/Archives/edgar/data/278166
3097,https://www.sec.gov/Archives/edgar/data/1124861
3098,https://www.sec.gov/Archives/edgar/data/1217005
3099,https://www.sec.gov/Archives/edgar/data/1190712
3100,https://www.sec.gov/Archives/edgar/data/938194
3101,https://www.sec.gov/Archives/edgar/data/1279097
3102,https://www.sec.gov/Archives/edgar/data/1295453
3103,https://www.sec.gov/Archives/edgar/data/1049477
3104,https://www.sec.gov/Archives/edgar/data/1277777
3105,https://www.sec.gov/Archives/edgar/data/1295850
3106,https://www.sec.gov/Archives/edgar/data/1057293
3107,https://www.sec.gov/Archives/edgar/data/1261471
3108,https://www.sec.gov/Archives/edgar/data/1233945
3109,https://www.sec.gov/Archives/edgar/data/315297
3110,https://www.sec.gov/Archives/edgar/data/1281028
3111,https://www.sec.gov/Archives/edgar/data/1213789
3112,https://www.sec.gov/Archives/edgar/data/1296669
3113,https://www.sec.gov/Archives/edgar/data/1114936
3114,https://www.sec.gov/Archives/edgar/data/1179395
3115,https://www.sec.gov/Archives/edgar/data/1180568
3116,https://www.sec.gov/Archives/edgar/data/920424
3117,https://www.sec.gov/Archives/edgar/data/1226577
3118,https://www.sec.gov/Archives/edgar/data/1273128
3119,https://www.sec.gov/Archives/edgar/data/1297981
3120,https://www.sec.gov/Archives/edgar/data/1125243
3121,https://www.sec.gov/Archives/edgar/data/1236451
3122,https://www.sec.gov/Archives/edgar/data/1207755
3123,https://www.sec.gov/Archives/edgar/data/1269338
3124,https://www.sec.gov/Archives/edgar/data/1273275
3125,https://www.sec.gov/Archives/edgar/data/1181259
3126,https://www.sec.gov/Archives/edgar/data/896189
3127,https://www.sec.gov/Archives/edgar/data/1199602
3128,https://www.sec.gov/Archives/edgar/data/1092089
3129,https://www.sec.gov/Archives/edgar/data/1288872
3130,https://www.sec.gov/Archives/edgar/data/1080929
3131,https://www.sec.gov/Archives/edgar/data/1049758
3132,https://www.sec.gov/Archives/edgar/data/1144834
3133,https://www.sec.gov/Archives/edgar/data/1297366
3134,https://www.sec.gov/Archives/edgar/data/1179497
3135,https://www.sec.gov/Archives/edgar/data/1023809
3136,https://www.sec.gov/Archives/edgar/data/11199
3137,https://www.sec.gov/Archives/edgar/data/1255518
3138,https://www.sec.gov/Archives/edgar/data/1134115
3139,https://www.sec.gov/Archives/edgar/data/320595
3140,https://www.sec.gov/Archives/edgar/data/1277014
3141,https://www.sec.gov/Archives/edgar/data/926800
3142,https://www.sec.gov/Archives/edgar/data/801128
3143,https://www.sec.gov/Archives/edgar/data/1249054
3144,https://www.sec.gov/Archives/edgar/data/68505
3145,https://www.sec.gov/Archives/edgar/data/1201982
3146,https://www.sec.gov/Archives/edgar/data/1156221
3147,https://www.sec.gov/Archives/edgar/data/896705
3148,https://www.sec.gov/Archives/edgar/data/1082830
3149,https://www.sec.gov/Archives/edgar/data/1296447
3150,https://www.sec.gov/Archives/edgar/data/1303695
3151,https://www.sec.gov/Archives/edgar/data/1047896
3152,https://www.sec.gov/Archives/edgar/data/1304917
3153,https://www.sec.gov/Archives/edgar/data/1280232
3154,https://www.sec.gov/Archives/edgar/data/1006059
3155,https://www.sec.gov/Archives/edgar/data/1260492
3156,https://www.sec.gov/Archives/edgar/data/719754
3157,https://www.sec.gov/Archives/edgar/data/1180079
3158,https://www.sec.gov/Archives/edgar/data/1261759
3159,https://www.sec.gov/Archives/edgar/data/1257786
3160,https://www.sec.gov/Archives/edgar/data/892307
3161,https://www.sec.gov/Archives/edgar/data/1198397
3162,https://www.sec.gov/Archives/edgar/data/1082324
3163,https://www.sec.gov/Archives/edgar/data/1207530
3164,https://www.sec.gov/Archives/edgar/data/1193743
3165,https://www.sec.gov/Archives/edgar/data/1253319
3166,https://www.sec.gov/Archives/edgar/data/1192265
3167,https://www.sec.gov/Archives/edgar/data/1198928
3168,https://www.sec.gov/Archives/edgar/data/1303045
3169,https://www.sec.gov/Archives/edgar/data/1024015
3170,https://www.sec.gov/Archives/edgar/data/1180237
3171,https://www.sec.gov/Archives/edgar/data/1284831
3172,https://www.sec.gov/Archives/edgar/data/1285679
3173,https://www.sec.gov/Archives/edgar/data/1183866
3174,https://www.sec.gov/Archives/edgar/data/713095
3175,https://www.sec.gov/Archives/edgar/data/1077229
3176,https://www.sec.gov/Archives/edgar/data/843781
3177,https://www.sec.gov/Archives/edgar/data/1208346
3178,https://www.sec.gov/Archives/edgar/data/1189669
3179,https://www.sec.gov/Archives/edgar/data/1223790
3180,https://www.sec.gov/Archives/edgar/data/1304650
3181,https://www.sec.gov/Archives/edgar/data/1238073
3182,https://www.sec.gov/Archives/edgar/data/1090137
3183,https://www.sec.gov/Archives/edgar/data/1146056
3184,https://www.sec.gov/Archives/edgar/data/1274685
3185,https://www.sec.gov/Archives/edgar/data/1206121
3186,https://www.sec.gov/Archives/edgar/data/65312
3187,https://www.sec.gov/Archives/edgar/data/1287523
3188,https://www.sec.gov/Archives/edgar/data/1283262
3189,https://www.sec.gov/Archives/edgar/data/1299415
3190,https://www.sec.gov/Archives/edgar/data/1300295
3191,https://www.sec.gov/Archives/edgar/data/889329
3192,https://www.sec.gov/Archives/edgar/data/1296019
3193,https://www.sec.gov/Archives/edgar/data/1296331
3194,https://www.sec.gov/Archives/edgar/data/1216399
3195,https://www.sec.gov/Archives/edgar/data/1295319
3196,https://www.sec.gov/Archives/edgar/data/1305614
3197,https://www.sec.gov/Archives/edgar/data/1252983
3198,https://www.sec.gov/Archives/edgar/data/1221968
3199,https://www.sec.gov/Archives/edgar/data/719733
3200,https://www.sec.gov/Archives/edgar/data/1068541
3201,https://www.sec.gov/Archives/edgar/data/1023331
3202,https://www.sec.gov/Archives/edgar/data/1268388
3203,https://www.sec.gov/Archives/edgar/data/1120854
3204,https://www.sec.gov/Archives/edgar/data/1300425
3205,https://www.sec.gov/Archives/edgar/data/1092457
3206,https://www.sec.gov/Archives/edgar/data/1002738
3207,https://www.sec.gov/Archives/edgar/data/1144225
3208,https://www.sec.gov/Archives/edgar/data/1274332
3209,https://www.sec.gov/Archives/edgar/data/1131652
3210,https://www.sec.gov/Archives/edgar/data/1049254
3211,https://www.sec.gov/Archives/edgar/data/1297792
3212,https://www.sec.gov/Archives/edgar/data/849869
3213,https://www.sec.gov/Archives/edgar/data/1191335
3214,https://www.sec.gov/Archives/edgar/data/1298612
3215,https://www.sec.gov/Archives/edgar/data/799004
3216,https://www.sec.gov/Archives/edgar/data/1111726
3217,https://www.sec.gov/Archives/edgar/data/1280477
3218,https://www.sec.gov/Archives/edgar/data/1182259
3219,https://www.sec.gov/Archives/edgar/data/1253438
3220,https://www.sec.gov/Archives/edgar/data/813240
3221,https://www.sec.gov/Archives/edgar/data/1220054
3222,https://www.sec.gov/Archives/edgar/data/1301143
3223,https://www.sec.gov/Archives/edgar/data/1286031
3224,https://www.sec.gov/Archives/edgar/data/1026298
3225,https://www.sec.gov/Archives/edgar/data/1187099
3226,https://www.sec.gov/Archives/edgar/data/1003509
3227,https://www.sec.gov/Archives/edgar/data/1298653
3228,https://www.sec.gov/Archives/edgar/data/1303054
3229,https://www.sec.gov/Archives/edgar/data/1195590
3230,https://www.sec.gov/Archives/edgar/data/1284143
3231,https://www.sec.gov/Archives/edgar/data/811869
3232,https://www.sec.gov/Archives/edgar/data/1177122
3233,https://www.sec.gov/Archives/edgar/data/945269
3234,https://www.sec.gov/Archives/edgar/data/1056821
3235,https://www.sec.gov/Archives/edgar/data/717826
3236,https://www.sec.gov/Archives/edgar/data/1129134
3237,https://www.sec.gov/Archives/edgar/data/1187320
3238,https://www.sec.gov/Archives/edgar/data/1008087
3239,https://www.sec.gov/Archives/edgar/data/885410
3240,https://www.sec.gov/Archives/edgar/data/1303611
3241,https://www.sec.gov/Archives/edgar/data/1109153
3242,https://www.sec.gov/Archives/edgar/data/1224972
3243,https://www.sec.gov/Archives/edgar/data/1161443
3244,https://www.sec.gov/Archives/edgar/data/948401
3245,https://www.sec.gov/Archives/edgar/data/1224935
3246,https://www.sec.gov/Archives/edgar/data/1109331
3247,https://www.sec.gov/Archives/edgar/data/1284758
3248,https://www.sec.gov/Archives/edgar/data/1161611
3249,https://www.sec.gov/Archives/edgar/data/1161681
3250,https://www.sec.gov/Archives/edgar/data/1301222
3251,https://www.sec.gov/Archives/edgar/data/1141159
3252,https://www.sec.gov/Archives/edgar/data/1195775
3253,https://www.sec.gov/Archives/edgar/data/1300311
3254,https://www.sec.gov/Archives/edgar/data/1280996
3255,https://www.sec.gov/Archives/edgar/data/1298453
3256,https://www.sec.gov/Archives/edgar/data/758938
3257,https://www.sec.gov/Archives/edgar/data/1243386
3258,https://www.sec.gov/Archives/edgar/data/1285057
3259,https://www.sec.gov/Archives/edgar/data/1241820
3260,https://www.sec.gov/Archives/edgar/data/882151
3261,https://www.sec.gov/Archives/edgar/data/1056798
3262,https://www.sec.gov/Archives/edgar/data/1114572
3263,https://www.sec.gov/Archives/edgar/data/1140505
3264,https://www.sec.gov/Archives/edgar/data/1265922
3265,https://www.sec.gov/Archives/edgar/data/1107586
3266,https://www.sec.gov/Archives/edgar/data/928114
3267,https://www.sec.gov/Archives/edgar/data/1271986
3268,https://www.sec.gov/Archives/edgar/data/1301095
3269,https://www.sec.gov/Archives/edgar/data/756894
3270,https://www.sec.gov/Archives/edgar/data/1157277
3271,https://www.sec.gov/Archives/edgar/data/1276550
3272,https://www.sec.gov/Archives/edgar/data/1131448
3273,https://www.sec.gov/Archives/edgar/data/1099523
3274,https://www.sec.gov/Archives/edgar/data/1250607
3275,https://www.sec.gov/Archives/edgar/data/1173081
3276,https://www.sec.gov/Archives/edgar/data/57497
3277,https://www.sec.gov/Archives/edgar/data/1303852
3278,https://www.sec.gov/Archives/edgar/data/1275129
3279,https://www.sec.gov/Archives/edgar/data/1253891
3280,https://www.sec.gov/Archives/edgar/data/1265834
3281,https://www.sec.gov/Archives/edgar/data/1296187
3282,https://www.sec.gov/Archives/edgar/data/1301753
3283,https://www.sec.gov/Archives/edgar/data/1208996
3284,https://www.sec.gov/Archives/edgar/data/1299101
3285,https://www.sec.gov/Archives/edgar/data/1057610
3286,https://www.sec.gov/Archives/edgar/data/1196229
3287,https://www.sec.gov/Archives/edgar/data/1302171
3288,https://www.sec.gov/Archives/edgar/data/889949
3289,https://www.sec.gov/Archives/edgar/data/915279
3290,https://www.sec.gov/Archives/edgar/data/1238437
3291,https://www.sec.gov/Archives/edgar/data/1300899
3292,https://www.sec.gov/Archives/edgar/data/1224615
3293,https://www.sec.gov/Archives/edgar/data/935708
3294,https://www.sec.gov/Archives/edgar/data/1283815
3295,https://www.sec.gov/Archives/edgar/data/1081499
3296,https://www.sec.gov/Archives/edgar/data/1206767
3297,https://www.sec.gov/Archives/edgar/data/1298886
3298,https://www.sec.gov/Archives/edgar/data/1256539
3299,https://www.sec.gov/Archives/edgar/data/1237615
3300,https://www.sec.gov/Archives/edgar/data/923727
3301,https://www.sec.gov/Archives/edgar/data/1279298
3302,https://www.sec.gov/Archives/edgar/data/1296519
3303,https://www.sec.gov/Archives/edgar/data/1002638
3304,https://www.sec.gov/Archives/edgar/data/1033800
3305,https://www.sec.gov/Archives/edgar/data/930444
3306,https://www.sec.gov/Archives/edgar/data/1259523
3307,https://www.sec.gov/Archives/edgar/data/1222355
3308,https://www.sec.gov/Archives/edgar/data/1302927
3309,https://www.sec.gov/Archives/edgar/data/1303638
3310,https://www.sec.gov/Archives/edgar/data/830013
3311,https://www.sec.gov/Archives/edgar/data/1268638
3312,https://www.sec.gov/Archives/edgar/data/1212398
3313,https://www.sec.gov/Archives/edgar/data/1184058
3314,https://www.sec.gov/Archives/edgar/data/1223299
3315,https://www.sec.gov/Archives/edgar/data/1018593
3316,https://www.sec.gov/Archives/edgar/data/1056174
3317,https://www.sec.gov/Archives/edgar/data/1177305
3318,https://www.sec.gov/Archives/edgar/data/101830
3319,https://www.sec.gov/Archives/edgar/data/1192993
3320,https://www.sec.gov/Archives/edgar/data/1177964
3321,https://www.sec.gov/Archives/edgar/data/1286398
3322,https://www.sec.gov/Archives/edgar/data/1093930
3323,https://www.sec.gov/Archives/edgar/data/1203101
3324,https://www.sec.gov/Archives/edgar/data/1207012
3325,https://www.sec.gov/Archives/edgar/data/1100542
3326,https://www.sec.gov/Archives/edgar/data/1169051
3327,https://www.sec.gov/Archives/edgar/data/1302208
3328,https://www.sec.gov/Archives/edgar/data/905486
3329,https://www.sec.gov/Archives/edgar/data/1205455
3330,https://www.sec.gov/Archives/edgar/data/1257887
3331,https://www.sec.gov/Archives/edgar/data/1190689
3332,https://www.sec.gov/Archives/edgar/data/1024533
3333,https://www.sec.gov/Archives/edgar/data/757010
3334,https://www.sec.gov/Archives/edgar/data/1010232
3335,https://www.sec.gov/Archives/edgar/data/1199570
3336,https://www.sec.gov/Archives/edgar/data/708850
3337,https://www.sec.gov/Archives/edgar/data/1039213
3338,https://www.sec.gov/Archives/edgar/data/1057226
3339,https://www.sec.gov/Archives/edgar/data/1133197
3340,https://www.sec.gov/Archives/edgar/data/1252034
3341,https://www.sec.gov/Archives/edgar/data/1186618
3342,https://www.sec.gov/Archives/edgar/data/1166203
3343,https://www.sec.gov/Archives/edgar/data/1275141
3344,https://www.sec.gov/Archives/edgar/data/1240674
3345,https://www.sec.gov/Archives/edgar/data/1009027
3346,https://www.sec.gov/Archives/edgar/data/1243435
3347,https://www.sec.gov/Archives/edgar/data/1173726
3348,https://www.sec.gov/Archives/edgar/data/1243210
3349,https://www.sec.gov/Archives/edgar/data/1090461
3350,https://www.sec.gov/Archives/edgar/data/1287513
3351,https://www.sec.gov/Archives/edgar/data/1103760
3352,https://www.sec.gov/Archives/edgar/data/1255676
3353,https://www.sec.gov/Archives/edgar/data/1248622
3354,https://www.sec.gov/Archives/edgar/data/789019
3355,https://www.sec.gov/Archives/edgar/data/880765
3356,https://www.sec.gov/Archives/edgar/data/854437
3357,https://www.sec.gov/Archives/edgar/data/1302093
3358,https://www.sec.gov/Archives/edgar/data/1200988
3359,https://www.sec.gov/Archives/edgar/data/1300932
3360,https://www.sec.gov/Archives/edgar/data/1116907
3361,https://www.sec.gov/Archives/edgar/data/1041957
3362,https://www.sec.gov/Archives/edgar/data/1187044
3363,https://www.sec.gov/Archives/edgar/data/1282145
3364,https://www.sec.gov/Archives/edgar/data/1182623
3365,https://www.sec.gov/Archives/edgar/data/1196298
3366,https://www.sec.gov/Archives/edgar/data/356076
3367,https://www.sec.gov/Archives/edgar/data/1193523
3368,https://www.sec.gov/Archives/edgar/data/1082913
3369,https://www.sec.gov/Archives/edgar/data/1240198
3370,https://www.sec.gov/Archives/edgar/data/1274707
3371,https://www.sec.gov/Archives/edgar/data/1195056
3372,https://www.sec.gov/Archives/edgar/data/1296464
3373,https://www.sec.gov/Archives/edgar/data/1241378
3374,https://www.sec.gov/Archives/edgar/data/1015920
3375,https://www.sec.gov/Archives/edgar/data/1292660
3376,https://www.sec.gov/Archives/edgar/data/1288088
3377,https://www.sec.gov/Archives/edgar/data/1032975
3378,https://www.sec.gov/Archives/edgar/data/1026545
3379,https://www.sec.gov/Archives/edgar/data/909321
3380,https://www.sec.gov/Archives/edgar/data/1283447
3381,https://www.sec.gov/Archives/edgar/data/908560
3382,https://www.sec.gov/Archives/edgar/data/1266244
3383,https://www.sec.gov/Archives/edgar/data/755003
3384,https://www.sec.gov/Archives/edgar/data/1103151
3385,https://www.sec.gov/Archives/edgar/data/1212297
3386,https://www.sec.gov/Archives/edgar/data/1183166
3387,https://www.sec.gov/Archives/edgar/data/1231364
3388,https://www.sec.gov/Archives/edgar/data/1264906
3389,https://www.sec.gov/Archives/edgar/data/1017953
3390,https://www.sec.gov/Archives/edgar/data/1301140
