CIK list from SEC website. ALL 
,0
27119,908555
27120,1296132
27121,939109
27122,887023
27123,1206682
27124,1173507
27125,1304814
27126,1302403
27127,1191146
27128,1254787
27129,1190928
27130,1100278
27131,1287490
27132,1129847
27133,1235731
27134,913614
27135,1302320
27136,1213166
27137,1157654
27138,904389
27139,1176505
27140,1060791
27141,1284533
27142,1212470
27143,899647
27144,1187966
27145,927719
27146,1292271
27147,1185535
27148,1297691
27149,1212863
27150,1300877
27151,1175196
27152,1252421
27153,1034884
27154,1301686
27155,904029
27156,800052
27157,1296427
27158,1046944
27159,1300335
27160,24104
27161,1140788
27162,1011662
27163,1224720
27164,917654
27165,888411
27166,1297495
27167,1133483
27168,903518
27169,1238675
27170,1193838
27171,740766
27172,1251283
27173,1219046
27174,1101378
27175,1287618
27176,1303000
27177,869634
27178,910267
27179,943003
27180,1303142
27181,1299887
27182,350797
27183,791907
27184,1120999
27185,1129446
27186,1031107
27187,878146
27188,1244897
27189,1244604
27190,1189049
27191,1106016
27192,1198464
27193,313716
27194,1058587
27195,52858
27196,1124852
27197,1002903
27198,1217009
27199,1238519
27200,1295815
27201,1127304
27202,1235030
27203,1288336
27204,1263203
27205,1051042
27206,1251670
27207,1304201
27208,1102065
27209,904884
27210,1127382
27211,1068897
27212,1032056
27213,1064866
27214,835414
27215,1045957
27216,1303485
27217,1114769
27218,1197292
27219,1099977
27220,1282198
27221,1235696
27222,851797
27223,1054930
27224,878088
27225,1200652
27226,1241018
27227,1057708
27228,1175741
27229,812701
27230,1054822
27231,1020312
27232,1166171
27233,949317
27234,1125672
27235,1094038
27236,1138608
27237,1246024
27238,1283602
27239,1233399
27240,1138356
27241,1245802
27242,51103
27243,1293922
27244,311561
27245,1070699
27246,1163528
27247,1016277
27248,1185819
27249,1282269
27250,1098635
27251,1245277
27252,928568
27253,1219723
27254,1209940
27255,1075343
27256,1278465
27257,1224927
27258,1025309
27259,1243474
27260,1259995
27261,834365
27262,1164059
27263,1278681
27264,1005817
27265,1055649
27266,1224977
27267,1212109
27268,1296723
27269,1233757
27270,1268026
27271,814008
27272,827773
27273,1019903
27274,1212465
27275,1301224
27276,1015859
27277,1005548
27278,1187030
27279,1168468
27280,1199632
27281,1284284
27282,1106015
27283,1217406
27284,1189680
27285,1177779
27286,1074392
27287,940173
27288,1192963
27289,1298514
27290,796154
27291,1303285
27292,1073505
27293,812805
27294,1205946
27295,1179117
27296,1204492
27297,1159159
27298,1101201
27299,1226608
27300,1199335
27301,1225276
27302,860543
27303,1299087
27304,1301271
27305,1133001
27306,1294507
27307,1049535
27308,1206665
27309,797657
27310,1186233
27311,1205247
27312,1226827
27313,1035142
27314,1103010
27315,225051
27316,1285180
27317,1297676
27318,1072367
27319,927482
27320,1211765
27321,1160333
27322,1303455
27323,918251
27324,1299340
27325,1029696
27326,1135599
27327,1177546
27328,1283080
27329,1133933
27330,1219941
27331,1187037
27332,1298596
27333,1246692
27334,1107565
27335,1188740
27336,1204941
27337,311669
27338,1271318
27339,1200499
27340,802967
27341,890341
27342,1300548
27343,1221018
27344,1181256
27345,1249534
27346,917297
27347,853083
27348,1297526
27349,1248402
27350,1277774
27351,1300035
27352,1235431
27353,1182474
27354,1021763
27355,1126706
27356,1294458
27357,275053
27358,1301376
27359,912035
27360,1093190
27361,873799
27362,825305
27363,1295084
27364,1198626
27365,805792
27366,1274400
27367,1235570
27368,1253081
27369,1250840
27370,1254955
27371,1123661
27372,1196966
27373,86940
27374,723254
27375,1196393
27376,1234640
27377,1287600
27378,1246808
27379,1180065
27380,1030617
27381,1206102
27382,1299654
27383,1250998
27384,1180753
27385,1082240
27386,1251088
27387,1249525
27388,1224543
27389,1219537
27390,1104671
27391,1216831
27392,1245207
27393,1289074
27394,1302600
27395,1230891
27396,1013167
27397,1084606
27398,933668
27399,1293894
27400,1193084
27401,1011659
27402,1303311
27403,1219745
27404,1013131
27405,1288337
27406,1129925
27407,1302942
27408,1248963
27409,1240778
27410,1302692
27411,1136932
27412,1303561
27413,1257174
27414,1301703
27415,1041205
27416,1301891
27417,1204024
27418,837465
27419,1087419
27420,1242444
27421,1292218
27422,1162030
27423,1177868
27424,1140472
27425,1261392
27426,916310
27427,1159012
27428,1302725
27429,1196635
27430,1285808
27431,1040971
27432,1145260
27433,1265528
27434,1303129
27435,902114
27436,1263668
27437,1200182
27438,814079
27439,814236
27440,1159018
27441,1296346
27442,1302351
27443,1157037
27444,1036862
27445,858043
27446,1206098
27447,1290025
27448,1184954
27449,1298158
27450,1090529
27451,1304011
27452,1267878
27453,1269036
27454,1182503
27455,928447
27456,1213316
27457,1281200
27458,1297106
27459,1305165
27460,1301845
27461,1167708
27462,1174922
27463,1094918
27464,1285091
27465,770403
27466,1199901
27467,1198725
27468,1216333
27469,1264773
27470,1192174
27471,1304807
27472,110230
27473,1257074
27474,1288149
27475,1024725
27476,705752
27477,1060580
27478,932372
27479,927942
27480,1051610
27481,1056839
27482,1276059
27483,1264304
27484,1297934
27485,1102238
27486,802222
27487,1274676
27488,1299053
27489,1065696
27490,1184689
27491,737762
27492,1266836
27493,1278504
27494,1219253
27495,1201258
27496,1302331
27497,1009463
27498,1293409
27499,1268648
27500,1285014
27501,1229477
27502,1268728
27503,89800
27504,1085319
27505,1243634
27506,1249175
27507,1143997
27508,1226647
27509,1026980
27510,1095647
27511,919721
27512,1297109
27513,1009008
27514,36856
27515,1039828
27516,1178156
27517,1255943
27518,726666
27519,1222222
27520,1301805
27521,1222975
27522,1211821
27523,1184355
27524,1235369
27525,1300686
27526,1212508
27527,1183863
27528,1297238
27529,1098778
27530,1057976
27531,1192108
27532,1218196
27533,1065129
27534,1026269
27535,1296756
27536,919794
27537,1194013
27538,1094680
27539,1301763
27540,1303871
27541,95953
27542,745288
27543,97452
27544,1195157
27545,1168655
27546,1198807
27547,1216693
27548,1025748
27549,764646
27550,1215511
27551,1189897
27552,1229243
27553,1289753
27554,1157222
27555,789881
27556,1203334
27557,1303519
27558,1224918
27559,1087416
27560,1176309
27561,1034549
27562,711402
27563,1191500
27564,882873
27565,1116368
27566,1087258
27567,1298172
27568,1297532
27569,1194056
27570,1289468
27571,1236046
27572,1297136
27573,39092
27574,1295511
27575,833018
27576,1302042
27577,1245634
27578,1040090
27579,1296959
27580,1301641
27581,1047644
27582,1186641
27583,1211721
27584,1085545
27585,1227889
27586,1162861
27587,806395
27588,311101
27589,1249610
27590,1298404
27591,1118148
27592,1254391
27593,1224942
27594,1210150
27595,1290607
27596,1257044
27597,1300094
27598,1206060
27599,1282666
27600,1015464
27601,1189266
27602,1243520
27603,1163002
27604,1011714
27605,1257210
27606,1204843
27607,1094005
27608,1303614
27609,928319
27610,1293344
27611,1144216
27612,1137758
27613,1082737
27614,1263168
27615,913277
27616,1240931
27617,814624
27618,857957
27619,853890
27620,851616
27621,1191351
27622,1100932
27623,1074357
27624,319880
27625,1222215
27626,1166176
27627,1170406
27628,1100960
27629,1267532
27630,1207371
27631,807877
27632,1000515
27633,61630
27634,1062441
27635,752391
27636,1209315
27637,1292117
27638,1297901
27639,1212907
27640,1033560
27641,1242742
27642,1237426
27643,876453
27644,1231175
27645,1230413
27646,1095225
27647,931788
27648,1302762
27649,1302112
27650,1290120
27651,1303609
27652,785161
27653,1299204
27654,846421
27655,1046400
27656,1183544
27657,1162097
27658,869087
27659,1296604
27660,1254508
27661,1250945
27662,1133416
27663,1115828
27664,890846
27665,1257195
27666,1303706
27667,789535
27668,1232677
27669,1283826
27670,1010578
27671,1269626
27672,791118
27673,1036140
27674,1303791
27675,790525
27676,1269700
27677,1298292
27678,1289443
27679,1076933
27680,1129837
27681,1240003
27682,1236675
27683,1071899
27684,1181317
27685,1304773
27686,1023139
27687,1203472
27688,1222908
27689,1288035
27690,906553
27691,1282741
27692,1158638
27693,702325
27694,1244000
27695,1217930
27696,815098
27697,1131176
27698,720847
27699,1293294
27700,1186342
27701,1059475
27702,1221295
27703,1179348
27704,1295918
27705,861884
27706,1296580
27707,1304044
27708,1251282
27709,1194842
27710,1302078
27711,1212111
27712,1116463
27713,1021084
27714,1294603
27715,878004
27716,1058033
27717,1207742
27718,1026949
27719,1210197
27720,1188068
27721,883957
27722,1172203
27723,1239791
27724,1294531
27725,1290087
27726,1098125
27727,1084991
27728,1171079
27729,941814
27730,1230106
27731,1194274
27732,1304327
27733,887969
27734,1253575
27735,1294512
27736,1302064
27737,1222803
27738,824463
27739,1234114
27740,1228976
27741,1016049
27742,1018336
27743,796764
27744,1296282
27745,1257295
27746,1303185
27747,831025
27748,1205005
27749,709337
27750,35331
27751,1087791
27752,1042582
27753,1087630
27754,1252810
27755,1084415
27756,1026415
27757,105132
27758,1256498
27759,1220087
27760,1221136
27761,1302147
27762,1284986
27763,1232559
27764,791683
27765,1084497
27766,1277269
27767,1083387
27768,1278788
27769,1208175
27770,1304478
27771,1093740
27772,1284665
27773,763212
27774,847797
27775,1279636
27776,1180926
27777,801883
27778,1283732
27779,1275137
27780,1035157
27781,1304186
27782,795266
27783,1294522
27784,1180975
27785,1251224
27786,1227137
27787,941620
27788,1301927
27789,1044268
27790,1095266
27791,1015546
27792,884892
27793,1241260
27794,1304520
27795,930553
27796,1203707
27797,1303940
27798,1188560
27799,1066061
27800,1256144
27801,1262396
27802,1099635
27803,1297232
27804,1145157
27805,1298419
27806,1235874
27807,1192990
27808,310732
27809,1181014
27810,1058707
27811,1213611
27812,1277451
27813,1072537
27814,1166904
27815,1036861
27816,1198535
27817,1164426
27818,1297154
27819,1278350
27820,1046587
27821,1234133
27822,1274433
27823,1234242
27824,1084554
27825,1201019
27826,1291212
27827,1058505
27828,1296229
27829,1288331
27830,795363
27831,1055277
27832,1174362
27833,1298983
27834,1067537
27835,1219450
27836,1289991
27837,1034870
27838,1297846
27839,1299701
27840,1023391
27841,1062805
27842,1101298
27843,902276
27844,866121
27845,1180787
27846,1180839
27847,1052821
27848,1288972
27849,1293124
27850,1074288
27851,1231814
27852,1301497
27853,1287211
27854,102729
27855,1024958
27856,1236996
27857,1040154
27858,1299098
27859,1229338
27860,1304576
27861,1194650
27862,1182303
27863,1275628
27864,929964
27865,350846
27866,1295896
27867,897119
27868,1188002
27869,1258541
27870,1130298
27871,1161728
27872,1189000
27873,1270711
27874,945848
27875,1276671
27876,1116355
27877,1217060
27878,1229827
27879,1018538
27880,790705
27881,1274943
27882,861787
27883,1174520
27884,1213691
27885,1074486
27886,1237816
27887,1201637
27888,1235073
27889,1171711
27890,1291138
27891,1188367
27892,1167048
27893,1161865
27894,1137761
27895,1219399
27896,1282862
27897,355168
27898,1166428
27899,1046327
27900,1255836
27901,1001250
27902,1123368
27903,1191591
27904,872361
27905,1192873
27906,23071
27907,21175
27908,1031028
27909,1025187
27910,1045425
27911,1175177
27912,904465
27913,1185222
27914,1300950
27915,793279
27916,943322
27917,1303758
27918,1089979
27919,915861
27920,1089911
27921,1246282
27922,1302015
27923,788714
27924,1245823
27925,1084494
27926,1296026
27927,1299931
27928,1295642
27929,316138
27930,869428
27931,1036030
27932,1303794
27933,1015680
27934,1182366
27935,1220678
27936,1298666
27937,1188628
27938,1080904
27939,863650
27940,1007273
27941,1264661
27942,1159105
27943,1264750
27944,1194368
27945,1276851
27946,1210230
27947,787250
27948,862124
27949,1177076
27950,1243194
27951,1163155
27952,1177304
27953,1180810
27954,1302659
27955,1293741
27956,1167832
27957,1003793
27958,947033
27959,1295106
27960,1248870
27961,904495
27962,1193849
27963,1243390
27964,1197144
27965,872356
27966,1202514
27967,704561
27968,1293682
27969,1184778
27970,1167503
27971,908733
27972,1036358
27973,1229472
27974,1252525
27975,1207704
27976,1183818
27977,1271904
27978,1175976
27979,1009041
27980,1124191
27981,1203649
27982,1094542
27983,319815
27984,1301411
27985,1007859
27986,205355
27987,1237694
27988,1215759
27989,1086835
27990,1157124
27991,1177212
27992,1227938
27993,1214798
27994,1288639
27995,1289087
27996,1237075
27997,1265122
27998,1281501
27999,1219846
28000,733076
28001,1196231
28002,1208597
28003,1207496
28004,1227244
28005,1037252
28006,1073021
28007,895516
28008,1298397
28009,1181556
28010,1212787
28011,1271496
28012,1233099
28013,1249395
28014,1239156
28015,1169715
28016,1292806
28017,1015994
28018,1298291
28019,730716
28020,1160701
28021,1231744
28022,108985
28023,1205542
28024,1136303
28025,1293210
28026,1295499
28027,1005775
28028,1042959
28029,920465
28030,1181880
28031,1062594
28032,1235082
28033,1230727
28034,1299890
28035,1195337
28036,1014175
28037,1242701
28038,1026527
28039,1169844
28040,1001156
28041,1266738
28042,1292123
28043,1175535
28044,1298815
28045,1295688
28046,1075307
28047,1218419
28048,1017527
28049,1229791
28050,1289684
28051,1184432
28052,1059642
28053,1207446
28054,945114
28055,1015820
28056,806011
28057,928161
28058,1184009
28059,1183499
28060,1233928
28061,1263270
28062,1299631
28063,1302360
28064,1258601
28065,1187425
28066,1279030
28067,1091923
28068,1278737
28069,101821
28070,895095
28071,11290
28072,916536
28073,1005468
28074,1247683
28075,872314
28076,796486
28077,1185298
28078,887590
28079,1234687
28080,1136491
28081,1258375
28082,1085163
28083,1093062
28084,1186383
28085,1195755
28086,1187345
28087,1206022
28088,1301278
28089,1262557
28090,1223864
28091,1132134
28092,1303539
28093,1251107
28094,914243
28095,1043561
28096,1271022
28097,1229291
28098,1243777
28099,880408
28100,788087
28101,926660
28102,1296542
28103,1175522
28104,1295508
28105,777504
28106,1298557
28107,1076950
28108,942898
28109,1203811
28110,1296522
28111,1293479
28112,723592
28113,1242448
28114,922864
28115,857499
28116,1024478
28117,1228682
28118,1056508
28119,1180448
28120,1225383
28121,1303635
28122,1284517
28123,1026879
28124,902495
28125,1029158
28126,1239868
28127,1180451
28128,1232860
28129,1288351
28130,1173592
28131,1187651
28132,1020325
28133,1204295
28134,912382
28135,1290068
28136,813347
28137,1270240
28138,912892
28139,1177119
28140,1177873
28141,937725
28142,791963
28143,1258842
28144,1181792
28145,1130951
28146,1181757
28147,1260354
28148,1116755
28149,1017633
28150,1040546
28151,1298395
28152,1062822
28153,1197073
28154,1272930
28155,1083107
28156,1105677
28157,1140471
28158,1133118
28159,1076481
28160,1185183
28161,1257984
28162,1230211
28163,1084874
28164,874501
28165,1296929
28166,1252719
28167,1250538
28168,1227214
28169,1039048
28170,1291091
28171,1197472
28172,796505
28173,1229864
28174,1190860
28175,803097
28176,1195214
28177,1083093
28178,1090061
28179,945774
28180,1297072
28181,1196658
28182,1276869
28183,1216840
28184,1246075
28185,904145
28186,1299174
28187,918978
28188,1072293
28189,1258571
28190,1269905
28191,1296896
28192,1277655
28193,1298075
28194,1021197
28195,1026808
28196,1222638
28197,1189779
28198,1140459
28199,1275066
28200,1260932
28201,1116773
28202,1108244
28203,1193472
28204,1290540
28205,1171705
28206,1157848
28207,1039341
28208,1275022
28209,903771
28210,1140113
28211,1003279
28212,1050955
28213,744147
28214,1041993
28215,1167167
28216,1297523
28217,1303686
28218,938640
28219,1221858
28220,1189970
28221,914832
28222,1041857
28223,1188551
28224,872321
28225,1175051
28226,1303582
28227,1269217
28228,1222079
28229,1012981
28230,1191607
28231,1026912
28232,1180841
28233,880583
28234,1239755
28235,1214250
28236,1218866
28237,938869
28238,1106354
28239,1262320
28240,1095235
28241,1189963
28242,1259206
28243,1182372
28244,1297011
28245,1051343
28246,1120804
28247,1091435
28248,1302189
28249,1158324
28250,1008889
28251,1262010
28252,1139193
28253,1296818
28254,1210661
28255,927720
28256,1182700
28257,789132
28258,1139206
28259,1161312
28260,1253443
28261,1184952
28262,1121235
28263,1301088
28264,1077712
28265,1237437
28266,1208907
28267,352663
28268,1203135
28269,1129974
28270,1084765
28271,1091449
28272,1187489
28273,1255247
28274,1130310
28275,1204522
28276,1012940
28277,936340
28278,33407
28279,1292875
28280,1091667
28281,1200300
28282,874663
28283,913590
28284,1301434
28285,1109259
28286,1191827
28287,1303596
28288,933621
28289,1244065
28290,1299260
28291,875159
28292,1206157
28293,1012922
28294,1160395
28295,912958
28296,1303583
28297,1299674
28298,104375
28299,1239157
28300,1224878
28301,1303091
28302,881464
28303,1195346
28304,1060468
28305,317477
28306,1275944
28307,1006415
28308,1210190
28309,1282031
28310,1214079
28311,1121300
28312,916105
28313,1083182
28314,1134514
28315,909549
28316,1304113
28317,912729
28318,921807
28319,1089143
28320,1180764
28321,1194666
28322,1168455
28323,1181232
28324,1212034
28325,1299980
28326,888129
28327,1036591
28328,1195341
28329,872081
28330,746481
28331,1300832
28332,1212506
28333,1273202
28334,1013351
28335,1275873
28336,1009262
28337,1222695
28338,33185
28339,1215011
28340,945699
28341,1078095
28342,1077991
28343,746259
28344,1179978
28345,1199070
28346,1024795
28347,1219682
28348,1194880
28349,896076
28350,850427
28351,754568
28352,1285110
28353,1297824
28354,705003
28355,1008699
28356,1301281
28357,1252753
28358,720672
28359,1175186
28360,1215608
28361,1013554
28362,714530
28363,1196747
28364,1240599
28365,1288061
28366,1229766
28367,888568
28368,851626
28369,1297525
28370,1224999
28371,1184697
28372,1104189
28373,1034647
28374,1167008
28375,1142444
28376,1140190
28377,1108347
28378,1297041
28379,875190
28380,1050377
28381,820067
28382,880366
28383,792013
28384,1206666
28385,1231257
28386,908440
28387,33002
28388,83335
28389,1296983
28390,950000
28391,1301359
28392,1287900
28393,311847
28394,1300212
28395,1001916
28396,785786
28397,1241711
28398,1258647
28399,1302828
28400,1145449
28401,929426
28402,1290928
28403,882617
28404,1284818
28405,879101
28406,1204899
28407,1013802
28408,1265083
28409,926844
28410,1283418
28411,1234264
28412,1074686
28413,1243038
28414,1262054
28415,1048104
28416,1240675
28417,1214647
28418,1300871
28419,947357
28420,1184290
28421,1194119
28422,1293337
28423,1245086
28424,18396
28425,1051431
28426,936976
28427,1258437
28428,1201393
28429,1278793
28430,1192614
28431,1139214
28432,1126975
28433,1177520
28434,1002822
28435,1107218
28436,1256959
28437,1302409
28438,1170386
28439,926326
28440,1086165
28441,1101446
28442,1295938
28443,1218582
28444,1295473
28445,1158571
28446,1302461
28447,1053466
28448,830160
28449,1284787
28450,1220689
28451,1018399
28452,1253347
28453,1167420
28454,1084375
28455,1182876
28456,786619
28457,1217119
28458,1294439
28459,1297101
28460,927454
28461,1158235
28462,1166882
28463,1300819
28464,1203686
28465,790066
28466,1076472
28467,1068602
28468,1191305
28469,872348
28470,1208532
28471,30419
28472,1035443
28473,1298418
28474,1101762
28475,1213136
28476,1297084
28477,1184206
28478,938667
28479,1190186
28480,1208680
28481,1018153
28482,1122815
28483,831669
28484,1057990
28485,1224709
28486,1300869
28487,1256879
28488,874866
28489,886530
28490,909987
28491,1302082
28492,351012
28493,1071893
28494,1127572
28495,1025182
28496,1200259
28497,34908
28498,1172951
28499,1285798
28500,1185860
28501,1072667
28502,1096197
28503,1135310
28504,1062623
28505,1158420
28506,1204435
28507,1135764
28508,1191715
28509,1165768
28510,1245031
28511,939930
28512,936839
28513,1304370
28514,1114826
28515,1043377
28516,72176
28517,773394
28518,1234644
28519,1171437
28520,1192178
28521,1304085
28522,725460
28523,1214206
28524,1252121
28525,1172706
28526,1257391
28527,1144800
28528,1073879
28529,356809
28530,1300226
28531,948763
28532,1276811
28533,1225058
28534,1197901
28535,1203857
28536,1208433
28537,1015819
28538,1019905
28539,1000226
28540,918577
28541,1241560
28542,1299285
28543,1039803
28544,1289585
28545,1092534
28546,1038074
28547,1294889
28548,1087894
28549,1090056
28550,1296610
28551,1145913
28552,1185410
28553,1223479
28554,1119698
28555,1287750
28556,1077232
28557,1092807
28558,1294983
28559,1294454
28560,1182179
28561,1167826
28562,1094068
28563,1248302
28564,1198072
28565,1218009
28566,1298872
28567,1299899
28568,28561
28569,1239549
28570,1018693
28571,1195570
28572,1199580
28573,1244250
28574,1301285
28575,1039540
28576,1100102
28577,1251872
28578,1050738
28579,1183412
28580,1137137
28581,941457
28582,1072608
28583,1177565
28584,947191
28585,1013169
28586,1291627
28587,1072816
28588,887905
28589,1129574
28590,1200744
28591,1260632
28592,1279048
28593,1301056
28594,1124850
28595,1122722
28596,1304179
28597,1187922
28598,1166893
28599,1301992
28600,1301837
28601,1235446
28602,1214270
28603,1161722
28604,1035501
28605,1018725
28606,1229599
28607,1089800
28608,1188597
28609,1160331
28610,1184093
28611,1004036
28612,1301194
28613,1177524
28614,851681
28615,878278
28616,1247982
28617,353386
28618,1301319
28619,1263690
28620,771790
28621,709488
28622,1011308
28623,1298931
28624,1136943
28625,929922
28626,1120543
28627,818806
28628,1189629
28629,821546
28630,1218148
28631,1019190
28632,1296878
28633,1185254
28634,1233037
28635,828530
28636,1086670
28637,930709
28638,1290954
28639,761238
28640,1244839
28641,1302314
28642,1167597
28643,1069700
28644,1078432
28645,799295
28646,1203527
28647,1256431
28648,1103978
28649,1051488
28650,1050743
28651,1122967
28652,1274431
28653,1082970
28654,1200932
28655,1262237
28656,1173338
28657,1236277
28658,1303662
28659,753762
28660,1104949
28661,852495
28662,1136550
28663,1186663
28664,1244082
28665,316747
28666,1187182
28667,1232432
28668,1291624
28669,1045769
28670,1101922
28671,1197485
28672,1299298
28673,1204385
28674,1221122
28675,806390
28676,932843
28677,1107522
28678,1302631
28679,1290040
28680,1278553
28681,55189
28682,1185399
28683,1056580
28684,1301433
28685,1300083
28686,1113487
28687,1237076
28688,890821
28689,1061170
28690,1243754
28691,1112436
28692,795890
28693,1302923
28694,1244426
28695,854775
28696,925505
28697,1051859
28698,1180779
28699,1088479
28700,1277517
28701,1265987
28702,718449
28703,1300848
28704,826495
28705,885711
28706,1192882
28707,355777
28708,1277663
28709,1262275
28710,1207409
28711,790051
28712,1136603
28713,1008817
28714,1294475
28715,883701
28716,1194475
28717,1035499
28718,1277148
28719,1297102
28720,1304173
28721,797331
28722,1142109
28723,1228134
28724,1254187
28725,1248892
28726,1182368
28727,901069
28728,1297629
28729,1226565
28730,1297517
28731,1219584
28732,946090
28733,1301864
28734,1243249
28735,1274032
28736,1221462
28737,742277
28738,1298218
28739,1095843
28740,1199381
28741,1299290
28742,1186379
28743,1092083
28744,1193109
28745,788329
28746,1192638
28747,939339
28748,1232691
28749,1258376
28750,1299294
28751,1062292
28752,1242009
28753,1089787
28754,1222592
28755,903028
28756,805392
28757,1215466
28758,1207967
28759,1052896
28760,790549
28761,1261414
28762,1279984
28763,1016577
28764,1303722
28765,1178377
28766,1301890
28767,1141980
28768,1065823
28769,1254945
28770,1217340
28771,59963
28772,1104999
28773,1296435
28774,1242718
28775,1191978
28776,744452
28777,873463
28778,1184762
28779,914114
28780,1231729
28781,1258927
28782,1170722
28783,1303719
28784,1204138
28785,1192702
28786,1252521
28787,1243801
28788,822746
28789,1124585
28790,1257936
28791,1218742
28792,904861
28793,1295020
28794,216877
28795,1233172
28796,1298674
28797,1292826
28798,1196623
28799,1170433
28800,793066
28801,1186002
28802,1082917
28803,1295886
28804,1266062
28805,1206296
28806,1287173
28807,1276192
28808,1222538
28809,1186416
28810,1192192
28811,1295853
28812,1281213
28813,1294907
28814,1271014
28815,356264
28816,1060824
28817,792966
28818,1063624
28819,1033356
28820,716729
28821,1199165
28822,1169138
28823,1251246
28824,901138
28825,1269135
28826,1301345
28827,1247992
28828,945983
28829,1192476
28830,1207324
28831,1252665
28832,1298123
28833,1065952
28834,1256839
28835,1251303
28836,1087593
28837,1046096
28838,1031140
28839,1139296
28840,1025139
28841,1196213
28842,740913
28843,1295907
28844,1246195
28845,906763
28846,936698
28847,1296244
28848,1288258
28849,77281
28850,1198097
28851,1216571
28852,1301668
28853,808102
28854,1301859
28855,883907
28856,1285415
28857,1303603
28858,1237518
28859,1211966
28860,1113513
28861,1199406
28862,1271155
28863,1196651
28864,1231978
28865,1181026
28866,1286259
28867,1220304
28868,1171442
28869,1302727
28870,880641
28871,934868
28872,1254308
28873,1213260
28874,1269126
28875,1220264
28876,1297864
28877,857588
28878,1269040
28879,78460
28880,1302648
28881,1145148
28882,1157291
28883,1301406
28884,906334
28885,1186746
28886,1161450
28887,1255173
28888,1282022
28889,1222343
28890,1293812
28891,1200578
28892,1018926
28893,1216160
28894,1298327
28895,927943
28896,1282640
28897,1238165
28898,1286045
28899,1198864
28900,897427
28901,1277388
28902,1288290
28903,722573
28904,1164051
28905,806914
28906,1260716
28907,1257813
28908,1078727
28909,1248029
28910,1234165
28911,1245393
28912,1300076
28913,1166563
28914,1287540
28915,1294322
28916,1036642
28917,1034323
28918,1230143
28919,1140827
28920,1183647
28921,1299816
28922,927764
28923,1201633
28924,1230070
28925,1251339
28926,1107613
28927,800016
28928,1081997
28929,1066922
28930,815508
28931,775689
28932,1206658
28933,1253976
28934,1234302
28935,1292548
28936,1188111
28937,1158424
28938,882631
28939,1037267
28940,1241709
28941,1059376
28942,1238368
28943,1130696
28944,1251643
28945,1303762
28946,1251183
28947,1072247
28948,1296729
28949,1228773
28950,1202100
28951,1237758
28952,1172529
28953,1047268
28954,1230573
28955,922150
28956,1204667
28957,1067045
28958,1164639
28959,1191128
28960,1171662
28961,1302511
28962,1230326
28963,88047
28964,1034031
28965,1182186
28966,1036869
28967,1193776
28968,1002813
28969,1296681
28970,1207701
28971,1213974
28972,1184962
28973,1197598
28974,849043
28975,1161254
28976,830480
28977,1293712
28978,1218954
28979,1284711
28980,947227
28981,1303766
28982,1214213
28983,729528
28984,1223189
28985,1056504
28986,916943
28987,1271418
28988,1167561
28989,1184008
28990,1078002
28991,898263
28992,1016029
28993,1173273
28994,1238975
28995,1041245
28996,909586
28997,1265646
28998,1190174
28999,810829
29000,1037333
29001,1048128
29002,1221757
29003,1164185
29004,95574
29005,1303642
29006,1299888
29007,1221539
29008,1253659
29009,1125698
29010,1194526
29011,1226429
29012,1237677
29013,1275077
29014,1235514
29015,1157543
29016,1239291
29017,1027590
29018,1284698
29019,1120646
29020,1028087
29021,1210353
29022,1229851
29023,1016112
29024,1116237
29025,1190157
29026,76348
29027,1238211
29028,1262001
29029,1271979
29030,1038683
29031,1126679
29032,901066
29033,1304230
29034,1144126
29035,883980
29036,1211194
29037,1276721
29038,1260745
29039,1264630
29040,1266970
29041,1185697
29042,1299969
29043,1262325
29044,1130539
29045,1303929
29046,1233895
29047,1199479
29048,1206704
29049,1199961
29050,1242264
29051,1267415
29052,1246678
29053,1164757
29054,1201229
29055,1106810
29056,1183645
29057,1028661
29058,1298182
29059,1301465
29060,1302265
29061,1198408
29062,1059364
29063,1157138
29064,913497
29065,1109546
29066,1298511
29067,1302578
29068,1239915
29069,764581
29070,1052054
29071,1182257
29072,1244996
29073,877016
29074,1297973
29075,1230219
29076,1182969
29077,1226003
29078,1297015
29079,1021162
29080,1302920
29081,1239941
29082,703642
29083,1088399
29084,1100748
29085,1173893
29086,1034925
29087,1190989
29088,1056910
29089,723312
29090,1297793
29091,919611
29092,1191557
29093,1197386
29094,1280116
29095,1166365
29096,1256882
29097,1070190
29098,1206253
29099,1089912
29100,1275637
29101,1304250
29102,1302298
29103,1167372
29104,1205143
29105,755519
29106,1248517
29107,1127038
29108,1123141
29109,799180
29110,1304812
29111,1088002
29112,1302091
29113,1086800
29114,1297520
29115,1293740
29116,711175
29117,1178912
29118,1101381
29119,1218745
29120,1188656
29121,1244863
29122,1236448
29123,1295528
29124,1298469
29125,1297213
29126,1244850
29127,1169888
29128,707388
29129,1298709
29130,1274171
29131,1196150
29132,835271
29133,1240311
29134,1030288
29135,729986
29136,1103126
29137,1220243
29138,1037607
29139,946115
29140,838875
29141,1195721
29142,1261585
29143,1263762
29144,1108951
29145,1180960
29146,1300301
29147,929189
29148,1123639
29149,1132034
29150,18072
29151,743415
29152,1104120
29153,890898
29154,1207541
29155,1204797
29156,1172052
29157,1216197
29158,1240313
29159,1187449
29160,1174662
29161,1081044
29162,1302023
29163,1193393
29164,791185
29165,1190196
29166,1304673
29167,1199736
29168,841056
29169,1168351
